Year,UNITID,FACSTAT,ARANK,HRTOTLT,HRTOTLM,HRTOTLW
2021,220604,0,0,44,22,22
2021,220604,10,0,44,22,22
2021,220604,10,1,8,5,3
2021,220604,10,2,9,4,5
2021,220604,10,3,20,10,10
2021,220604,10,4,7,3,4
2021,220604,20,0,21,11,10
2021,220604,20,1,8,5,3
2021,220604,20,2,7,2,5
2021,220604,20,3,6,4,2
2021,220604,30,0,9,2,7
2021,220604,30,2,1,1,0
2021,220604,30,3,8,1,7
2021,220604,40,0,14,9,5
2021,220604,40,2,1,1,0
2021,220604,40,3,6,5,1
2021,220604,40,4,7,3,4
2021,220604,42,0,13,9,4
2021,220604,42,2,1,1,0
2021,220604,42,3,6,5,1
2021,220604,42,4,6,3,3
2021,220604,43,0,1,0,1
2021,220604,43,4,1,0,1
2021,220613,0,0,186,104,82
2021,220613,10,0,186,104,82
2021,220613,10,1,50,36,14
2021,220613,10,2,52,40,12
2021,220613,10,3,60,23,37
2021,220613,10,5,24,5,19
2021,220613,20,0,96,71,25
2021,220613,20,1,49,35,14
2021,220613,20,2,44,34,10
2021,220613,20,3,3,2,1
2021,220613,30,0,61,25,36
2021,220613,30,1,1,1,0
2021,220613,30,2,7,5,2
2021,220613,30,3,53,19,34
2021,220613,40,0,29,8,21
2021,220613,40,2,1,1,0
2021,220613,40,3,4,2,2
2021,220613,40,5,24,5,19
2021,220613,42,0,29,8,21
2021,220613,42,2,1,1,0
2021,220613,42,3,4,2,2
2021,220613,42,5,24,5,19
2021,220631,0,0,310,126,184
2021,220631,10,0,303,122,181
2021,220631,10,1,23,12,11
2021,220631,10,2,87,45,42
2021,220631,10,3,128,52,76
2021,220631,10,4,47,5,42
2021,220631,10,5,18,8,10
2021,220631,20,0,4,3,1
2021,220631,20,1,4,3,1
2021,220631,30,0,1,1,0
2021,220631,30,1,1,1,0
2021,220631,40,0,298,118,180
2021,220631,40,1,18,8,10
2021,220631,40,2,87,45,42
2021,220631,40,3,128,52,76
2021,220631,40,4,47,5,42
2021,220631,40,5,18,8,10
2021,220631,42,0,297,117,180
2021,220631,42,1,17,7,10
2021,220631,42,2,87,45,42
2021,220631,42,3,128,52,76
2021,220631,42,4,47,5,42
2021,220631,42,5,18,8,10
2021,220631,43,0,1,1,0
2021,220631,43,1,1,1,0
2021,220631,50,0,7,4,3
2021,220701,0,0,50,28,22
2021,220701,10,0,50,28,22
2021,220701,10,1,9,5,4
2021,220701,10,2,14,7,7
2021,220701,10,3,17,11,6
2021,220701,10,4,10,5,5
2021,220701,20,0,18,9,9
2021,220701,20,1,8,5,3
2021,220701,20,2,10,4,6
2021,220701,30,0,22,14,8
2021,220701,30,1,1,0,1
2021,220701,30,2,4,3,1
2021,220701,30,3,17,11,6
2021,220701,40,0,10,5,5
2021,220701,40,4,10,5,5
2021,220701,42,0,1,0,1
2021,220701,42,4,1,0,1
2021,220701,43,0,9,5,4
2021,220701,43,4,9,5,4
2021,220710,0,0,74,33,41
2021,220710,10,0,74,33,41
2021,220710,10,1,24,10,14
2021,220710,10,2,24,15,9
2021,220710,10,3,14,5,9
2021,220710,10,5,12,3,9
2021,220710,20,0,50,26,24
2021,220710,20,1,24,10,14
2021,220710,20,2,24,15,9
2021,220710,20,3,2,1,1
2021,220710,30,0,12,4,8
2021,220710,30,3,12,4,8
2021,220710,40,0,12,3,9
2021,220710,40,5,12,3,9
2021,220710,41,0,10,2,8
2021,220710,41,5,10,2,8
2021,220710,42,0,2,1,1
2021,220710,42,5,2,1,1
2021,220710,44,0,10,2,8
2021,220710,44,5,10,2,8
2021,220792,0,0,204,113,91
2021,220792,10,0,204,113,91
2021,220792,10,1,57,34,23
2021,220792,10,2,58,38,20
2021,220792,10,3,80,34,46
2021,220792,10,4,9,7,2
2021,220792,20,0,32,19,13
2021,220792,20,1,12,8,4
2021,220792,20,2,8,4,4
2021,220792,20,3,11,7,4
2021,220792,20,4,1,0,1
2021,220792,30,0,21,13,8
2021,220792,30,1,7,6,1
2021,220792,30,2,8,5,3
2021,220792,30,3,6,2,4
2021,220792,40,0,151,81,70
2021,220792,40,1,38,20,18
2021,220792,40,2,42,29,13
2021,220792,40,3,63,25,38
2021,220792,40,4,8,7,1
2021,220792,42,0,151,81,70
2021,220792,42,1,38,20,18
2021,220792,42,2,42,29,13
2021,220792,42,3,63,25,38
2021,220792,42,4,8,7,1
2021,220862,0,0,888,458,430
2021,220862,10,0,888,458,430
2021,220862,10,1,196,121,75
2021,220862,10,2,253,143,110
2021,220862,10,3,241,107,134
2021,220862,10,4,198,87,111
2021,220862,20,0,412,257,155
2021,220862,20,1,183,119,64
2021,220862,20,2,226,137,89
2021,220862,20,3,3,1,2
2021,220862,30,0,168,92,76
2021,220862,30,1,2,2,0
2021,220862,30,2,2,1,1
2021,220862,30,3,164,89,75
2021,220862,40,0,308,109,199
2021,220862,40,1,11,0,11
2021,220862,40,2,25,5,20
2021,220862,40,3,74,17,57
2021,220862,40,4,198,87,111
2021,220862,41,0,106,19,87
2021,220862,41,1,11,0,11
2021,220862,41,2,24,4,20
2021,220862,41,3,39,4,35
2021,220862,41,4,32,11,21
2021,220862,42,0,200,89,111
2021,220862,42,2,1,1,0
2021,220862,42,3,35,13,22
2021,220862,42,4,164,75,89
2021,220862,43,0,2,1,1
2021,220862,43,4,2,1,1
2021,220862,45,0,106,19,87
2021,220862,45,1,11,0,11
2021,220862,45,2,24,4,20
2021,220862,45,3,39,4,35
2021,220862,45,4,32,11,21
2021,220871,0,0,10,5,5
2021,220871,10,0,10,5,5
2021,220871,10,1,5,3,2
2021,220871,10,2,3,2,1
2021,220871,10,3,2,0,2
2021,220871,20,0,5,3,2
2021,220871,20,1,5,3,2
2021,220871,30,0,3,1,2
2021,220871,30,2,2,1,1
2021,220871,30,3,1,0,1
2021,220871,40,0,2,1,1
2021,220871,40,2,1,1,0
2021,220871,40,3,1,0,1
2021,220871,42,0,2,1,1
2021,220871,42,2,1,1,0
2021,220871,42,3,1,0,1
2021,220978,0,0,933,485,448
2021,220978,10,0,933,485,448
2021,220978,10,1,329,203,126
2021,220978,10,2,218,120,98
2021,220978,10,3,171,80,91
2021,220978,10,4,49,18,31
2021,220978,10,5,166,64,102
2021,220978,20,0,528,310,218
2021,220978,20,1,325,200,125
2021,220978,20,2,202,109,93
2021,220978,20,3,1,1,0
2021,220978,30,0,164,82,82
2021,220978,30,2,9,6,3
2021,220978,30,3,155,76,79
2021,220978,40,0,241,93,148
2021,220978,40,1,4,3,1
2021,220978,40,2,7,5,2
2021,220978,40,3,15,3,12
2021,220978,40,4,49,18,31
2021,220978,40,5,166,64,102
2021,220978,41,0,72,27,45
2021,220978,41,1,4,3,1
2021,220978,41,2,6,4,2
2021,220978,41,3,14,3,11
2021,220978,41,4,47,17,30
2021,220978,41,5,1,0,1
2021,220978,42,0,165,64,101
2021,220978,42,2,1,1,0
2021,220978,42,3,1,0,1
2021,220978,42,4,2,1,1
2021,220978,42,5,161,62,99
2021,220978,43,0,4,2,2
2021,220978,43,5,4,2,2
2021,220978,44,0,1,1,0
2021,220978,44,4,1,1,0
2021,220978,45,0,71,26,45
2021,220978,45,1,4,3,1
2021,220978,45,2,6,4,2
2021,220978,45,3,14,3,11
2021,220978,45,4,46,16,30
2021,220978,45,5,1,0,1
2021,220996,0,0,7,4,3
2021,220996,10,0,7,4,3
2021,220996,10,1,7,4,3
2021,220996,40,0,7,4,3
2021,220996,40,1,7,4,3
2021,220996,41,0,7,4,3
2021,220996,41,1,7,4,3
2021,220996,44,0,1,1,0
2021,220996,44,1,1,1,0
2021,220996,45,0,6,3,3
2021,220996,45,1,6,3,3
2021,221096,0,0,122,60,62
2021,221096,10,0,122,60,62
2021,221096,10,1,8,4,4
2021,221096,10,2,40,19,21
2021,221096,10,3,36,14,22
2021,221096,10,4,38,23,15
2021,221096,20,0,48,23,25
2021,221096,20,1,8,4,4
2021,221096,20,2,39,19,20
2021,221096,20,3,1,0,1
2021,221096,30,0,63,30,33
2021,221096,30,2,1,0,1
2021,221096,30,3,35,14,21
2021,221096,30,4,27,16,11
2021,221096,40,0,11,7,4
2021,221096,40,4,11,7,4
2021,221096,43,0,11,7,4
2021,221096,43,4,11,7,4
2021,221148,0,0,62,62,0
2021,221148,10,0,62,62,0
2021,221148,10,4,62,62,0
2021,221148,40,0,62,62,0
2021,221148,40,4,62,62,0
2021,221148,41,0,62,62,0
2021,221148,41,4,62,62,0
2021,221148,45,0,62,62,0
2021,221148,45,4,62,62,0
2021,221184,0,0,140,58,82
2021,221184,10,0,140,58,82
2021,221184,10,1,8,5,3
2021,221184,10,2,53,23,30
2021,221184,10,3,39,13,26
2021,221184,10,4,40,17,23
2021,221184,20,0,30,16,14
2021,221184,20,1,5,4,1
2021,221184,20,2,24,11,13
2021,221184,20,3,1,1,0
2021,221184,30,0,5,2,3
2021,221184,30,1,1,1,0
2021,221184,30,2,4,1,3
2021,221184,40,0,105,40,65
2021,221184,40,1,2,0,2
2021,221184,40,2,25,11,14
2021,221184,40,3,38,12,26
2021,221184,40,4,40,17,23
2021,221184,41,0,32,10,22
2021,221184,41,2,6,4,2
2021,221184,41,3,13,3,10
2021,221184,41,4,13,3,10
2021,221184,42,0,55,22,33
2021,221184,42,1,2,0,2
2021,221184,42,2,19,7,12
2021,221184,42,3,22,8,14
2021,221184,42,4,12,7,5
2021,221184,43,0,18,8,10
2021,221184,43,3,3,1,2
2021,221184,43,4,15,7,8
2021,221184,44,0,32,10,22
2021,221184,44,2,6,4,2
2021,221184,44,3,13,3,10
2021,221184,44,4,13,3,10
2021,221351,0,0,187,105,82
2021,221351,10,0,187,105,82
2021,221351,10,1,37,29,8
2021,221351,10,2,76,35,41
2021,221351,10,3,69,39,30
2021,221351,10,4,5,2,3
2021,221351,20,0,110,64,46
2021,221351,20,1,37,29,8
2021,221351,20,2,73,35,38
2021,221351,30,0,41,21,20
2021,221351,30,3,41,21,20
2021,221351,40,0,36,20,16
2021,221351,40,2,3,0,3
2021,221351,40,3,28,18,10
2021,221351,40,4,5,2,3
2021,221351,42,0,36,20,16
2021,221351,42,2,3,0,3
2021,221351,42,3,28,18,10
2021,221351,42,4,5,2,3
2021,221397,0,0,114,44,70
2021,221397,10,0,114,44,70
2021,221397,10,1,18,11,7
2021,221397,10,2,51,22,29
2021,221397,10,3,41,8,33
2021,221397,10,4,4,3,1
2021,221397,20,0,64,32,32
2021,221397,20,1,16,11,5
2021,221397,20,2,46,20,26
2021,221397,20,3,1,0,1
2021,221397,20,4,1,1,0
2021,221397,30,0,40,9,31
2021,221397,30,2,1,0,1
2021,221397,30,3,38,8,30
2021,221397,30,4,1,1,0
2021,221397,40,0,10,3,7
2021,221397,40,1,2,0,2
2021,221397,40,2,4,2,2
2021,221397,40,3,2,0,2
2021,221397,40,4,2,1,1
2021,221397,41,0,1,1,0
2021,221397,41,4,1,1,0
2021,221397,43,0,9,2,7
2021,221397,43,1,2,0,2
2021,221397,43,2,4,2,2
2021,221397,43,3,2,0,2
2021,221397,43,4,1,0,1
2021,221397,45,0,1,1,0
2021,221397,45,4,1,1,0
2021,221485,0,0,176,75,101
2021,221485,10,0,176,75,101
2021,221485,10,1,22,7,15
2021,221485,10,2,60,26,34
2021,221485,10,3,62,26,36
2021,221485,10,4,32,16,16
2021,221485,20,0,74,29,45
2021,221485,20,1,21,6,15
2021,221485,20,2,39,16,23
2021,221485,20,3,11,5,6
2021,221485,20,4,3,2,1
2021,221485,30,0,26,13,13
2021,221485,30,2,8,4,4
2021,221485,30,3,17,8,9
2021,221485,30,4,1,1,0
2021,221485,40,0,76,33,43
2021,221485,40,1,1,1,0
2021,221485,40,2,13,6,7
2021,221485,40,3,34,13,21
2021,221485,40,4,28,13,15
2021,221485,42,0,76,33,43
2021,221485,42,1,1,1,0
2021,221485,42,2,13,6,7
2021,221485,42,3,34,13,21
2021,221485,42,4,28,13,15
2021,221519,0,0,173,97,76
2021,221519,10,0,173,97,76
2021,221519,10,1,62,33,29
2021,221519,10,2,44,30,14
2021,221519,10,3,63,32,31
2021,221519,10,4,4,2,2
2021,221519,20,0,98,59,39
2021,221519,20,1,57,31,26
2021,221519,20,2,41,28,13
2021,221519,30,0,36,17,19
2021,221519,30,3,36,17,19
2021,221519,40,0,39,21,18
2021,221519,40,1,5,2,3
2021,221519,40,2,3,2,1
2021,221519,40,3,27,15,12
2021,221519,40,4,4,2,2
2021,221519,41,0,5,4,1
2021,221519,41,2,2,1,1
2021,221519,41,3,2,2,0
2021,221519,41,4,1,1,0
2021,221519,42,0,34,17,17
2021,221519,42,1,5,2,3
2021,221519,42,2,1,1,0
2021,221519,42,3,25,13,12
2021,221519,42,4,3,1,2
2021,221519,44,0,5,4,1
2021,221519,44,2,2,1,1
2021,221519,44,3,2,2,0
2021,221519,44,4,1,1,0
2021,221643,0,0,221,89,132
2021,221643,10,0,221,89,132
2021,221643,10,1,35,17,18
2021,221643,10,2,128,46,82
2021,221643,10,3,27,9,18
2021,221643,10,4,31,17,14
2021,221643,20,0,163,64,99
2021,221643,20,1,35,17,18
2021,221643,20,2,123,45,78
2021,221643,20,3,5,2,3
2021,221643,30,0,51,22,29
2021,221643,30,2,5,1,4
2021,221643,30,3,22,7,15
2021,221643,30,4,24,14,10
2021,221643,40,0,7,3,4
2021,221643,40,4,7,3,4
2021,221643,42,0,7,3,4
2021,221643,42,4,7,3,4
2021,221661,0,0,139,65,74
2021,221661,10,0,138,65,73
2021,221661,10,1,60,32,28
2021,221661,10,2,56,29,27
2021,221661,10,3,22,4,18
2021,221661,40,0,138,65,73
2021,221661,40,1,60,32,28
2021,221661,40,2,56,29,27
2021,221661,40,3,22,4,18
2021,221661,42,0,138,65,73
2021,221661,42,1,60,32,28
2021,221661,42,2,56,29,27
2021,221661,42,3,22,4,18
2021,221661,50,0,1,0,1
2021,221670,0,0,54,23,31
2021,221670,10,0,54,23,31
2021,221670,10,1,13,9,4
2021,221670,10,2,26,8,18
2021,221670,10,3,12,6,6
2021,221670,10,4,3,0,3
2021,221670,40,0,54,23,31
2021,221670,40,1,13,9,4
2021,221670,40,2,26,8,18
2021,221670,40,3,12,6,6
2021,221670,40,4,3,0,3
2021,221670,41,0,54,23,31
2021,221670,41,1,13,9,4
2021,221670,41,2,26,8,18
2021,221670,41,3,12,6,6
2021,221670,41,4,3,0,3
2021,221670,45,0,54,23,31
2021,221670,45,1,13,9,4
2021,221670,45,2,26,8,18
2021,221670,45,3,12,6,6
2021,221670,45,4,3,0,3
2021,221731,0,0,73,30,43
2021,221731,10,0,73,30,43
2021,221731,10,1,15,8,7
2021,221731,10,2,18,9,9
2021,221731,10,3,40,13,27
2021,221731,20,0,27,16,11
2021,221731,20,1,15,8,7
2021,221731,20,2,10,6,4
2021,221731,20,3,2,2,0
2021,221731,30,0,20,8,12
2021,221731,30,2,3,1,2
2021,221731,30,3,17,7,10
2021,221731,40,0,26,6,20
2021,221731,40,2,5,2,3
2021,221731,40,3,21,4,17
2021,221731,42,0,26,6,20
2021,221731,42,2,5,2,3
2021,221731,42,3,21,4,17
2021,221740,0,0,502,260,242
2021,221740,10,0,502,260,242
2021,221740,10,1,135,88,47
2021,221740,10,2,101,58,43
2021,221740,10,3,132,51,81
2021,221740,10,4,2,0,2
2021,221740,10,5,130,61,69
2021,221740,10,6,2,2,0
2021,221740,20,0,221,135,86
2021,221740,20,1,132,86,46
2021,221740,20,2,89,49,40
2021,221740,30,0,124,55,69
2021,221740,30,1,1,1,0
2021,221740,30,2,9,7,2
2021,221740,30,3,112,46,66
2021,221740,30,5,2,1,1
2021,221740,40,0,157,70,87
2021,221740,40,1,2,1,1
2021,221740,40,2,3,2,1
2021,221740,40,3,20,5,15
2021,221740,40,4,2,0,2
2021,221740,40,5,128,60,68
2021,221740,40,6,2,2,0
2021,221740,42,0,157,70,87
2021,221740,42,1,2,1,1
2021,221740,42,2,3,2,1
2021,221740,42,3,20,5,15
2021,221740,42,4,2,0,2
2021,221740,42,5,128,60,68
2021,221740,42,6,2,2,0
2021,221759,0,0,1683,911,772
2021,221759,10,0,1683,911,772
2021,221759,10,1,531,362,169
2021,221759,10,2,395,220,175
2021,221759,10,3,348,167,181
2021,221759,10,4,34,4,30
2021,221759,10,5,372,155,217
2021,221759,10,6,3,3,0
2021,221759,20,0,840,554,286
2021,221759,20,1,509,355,154
2021,221759,20,2,330,198,132
2021,221759,20,3,1,1,0
2021,221759,30,0,291,158,133
2021,221759,30,1,3,2,1
2021,221759,30,2,21,12,9
2021,221759,30,3,267,144,123
2021,221759,40,0,552,199,353
2021,221759,40,1,19,5,14
2021,221759,40,2,44,10,34
2021,221759,40,3,80,22,58
2021,221759,40,4,34,4,30
2021,221759,40,5,372,155,217
2021,221759,40,6,3,3,0
2021,221759,41,0,542,195,347
2021,221759,41,1,19,5,14
2021,221759,41,2,44,10,34
2021,221759,41,3,80,22,58
2021,221759,41,4,34,4,30
2021,221759,41,5,364,153,211
2021,221759,41,6,1,1,0
2021,221759,43,0,10,4,6
2021,221759,43,5,8,2,6
2021,221759,43,6,2,2,0
2021,221759,45,0,542,195,347
2021,221759,45,1,19,5,14
2021,221759,45,2,44,10,34
2021,221759,45,3,80,22,58
2021,221759,45,4,34,4,30
2021,221759,45,5,364,153,211
2021,221759,45,6,1,1,0
2021,221768,0,0,295,165,130
2021,221768,10,0,295,165,130
2021,221768,10,1,99,67,32
2021,221768,10,2,61,36,25
2021,221768,10,3,52,26,26
2021,221768,10,4,11,7,4
2021,221768,10,5,72,29,43
2021,221768,20,0,161,102,59
2021,221768,20,1,97,65,32
2021,221768,20,2,53,31,22
2021,221768,20,3,5,1,4
2021,221768,20,4,6,5,1
2021,221768,30,0,57,33,24
2021,221768,30,1,2,2,0
2021,221768,30,2,6,5,1
2021,221768,30,3,47,25,22
2021,221768,30,4,1,1,0
2021,221768,30,5,1,0,1
2021,221768,40,0,77,30,47
2021,221768,40,2,2,0,2
2021,221768,40,4,4,1,3
2021,221768,40,5,71,29,42
2021,221768,42,0,77,30,47
2021,221768,42,2,2,0,2
2021,221768,42,4,4,1,3
2021,221768,42,5,71,29,42
2021,221838,0,0,337,176,161
2021,221838,10,0,337,176,161
2021,221838,10,1,97,60,37
2021,221838,10,2,107,62,45
2021,221838,10,3,112,44,68
2021,221838,10,4,8,3,5
2021,221838,10,6,13,7,6
2021,221838,20,0,200,120,80
2021,221838,20,1,94,58,36
2021,221838,20,2,82,48,34
2021,221838,20,3,15,7,8
2021,221838,20,4,1,1,0
2021,221838,20,6,8,6,2
2021,221838,30,0,128,53,75
2021,221838,30,1,3,2,1
2021,221838,30,2,25,14,11
2021,221838,30,3,96,36,60
2021,221838,30,4,2,1,1
2021,221838,30,6,2,0,2
2021,221838,40,0,9,3,6
2021,221838,40,3,1,1,0
2021,221838,40,4,5,1,4
2021,221838,40,6,3,1,2
2021,221838,42,0,8,2,6
2021,221838,42,3,1,1,0
2021,221838,42,4,4,0,4
2021,221838,42,6,3,1,2
2021,221838,43,0,1,1,0
2021,221838,43,4,1,1,0
2021,221847,0,0,444,256,188
2021,221847,10,0,444,256,188
2021,221847,10,1,127,95,32
2021,221847,10,2,113,61,52
2021,221847,10,3,86,48,38
2021,221847,10,4,53,25,28
2021,221847,10,5,65,27,38
2021,221847,20,0,263,167,96
2021,221847,20,1,127,95,32
2021,221847,20,2,105,55,50
2021,221847,20,3,13,7,6
2021,221847,20,4,17,9,8
2021,221847,20,5,1,1,0
2021,221847,30,0,82,47,35
2021,221847,30,2,8,6,2
2021,221847,30,3,72,41,31
2021,221847,30,4,2,0,2
2021,221847,40,0,99,42,57
2021,221847,40,3,1,0,1
2021,221847,40,4,34,16,18
2021,221847,40,5,64,26,38
2021,221847,41,0,65,26,39
2021,221847,41,3,1,0,1
2021,221847,41,5,64,26,38
2021,221847,42,0,34,16,18
2021,221847,42,4,34,16,18
2021,221847,44,0,65,26,39
2021,221847,44,3,1,0,1
2021,221847,44,5,64,26,38
2021,221892,0,0,97,58,39
2021,221892,10,0,97,58,39
2021,221892,10,1,36,26,10
2021,221892,10,2,34,21,13
2021,221892,10,3,25,9,16
2021,221892,10,4,2,2,0
2021,221892,20,0,25,19,6
2021,221892,20,1,21,16,5
2021,221892,20,2,4,3,1
2021,221892,30,0,72,39,33
2021,221892,30,1,15,10,5
2021,221892,30,2,30,18,12
2021,221892,30,3,25,9,16
2021,221892,30,4,2,2,0
2021,221908,0,0,120,56,64
2021,221908,10,0,120,56,64
2021,221908,10,1,10,5,5
2021,221908,10,2,50,24,26
2021,221908,10,3,27,11,16
2021,221908,10,4,33,16,17
2021,221908,20,0,53,26,27
2021,221908,20,1,10,5,5
2021,221908,20,2,43,21,22
2021,221908,30,0,8,0,8
2021,221908,30,2,4,0,4
2021,221908,30,3,4,0,4
2021,221908,40,0,59,30,29
2021,221908,40,2,3,3,0
2021,221908,40,3,23,11,12
2021,221908,40,4,33,16,17
2021,221908,42,0,59,30,29
2021,221908,42,2,3,3,0
2021,221908,42,3,23,11,12
2021,221908,42,4,33,16,17
2021,221953,0,0,64,34,30
2021,221953,10,0,64,34,30
2021,221953,10,1,8,4,4
2021,221953,10,2,25,13,12
2021,221953,10,3,27,16,11
2021,221953,10,4,4,1,3
2021,221953,40,0,64,34,30
2021,221953,40,1,8,4,4
2021,221953,40,2,25,13,12
2021,221953,40,3,27,16,11
2021,221953,40,4,4,1,3
2021,221953,41,0,55,30,25
2021,221953,41,1,7,4,3
2021,221953,41,2,23,12,11
2021,221953,41,3,24,14,10
2021,221953,41,4,1,0,1
2021,221953,42,0,9,4,5
2021,221953,42,1,1,0,1
2021,221953,42,2,2,1,1
2021,221953,42,3,3,2,1
2021,221953,42,4,3,1,2
2021,221953,44,0,55,30,25
2021,221953,44,1,7,4,3
2021,221953,44,2,23,12,11
2021,221953,44,3,24,14,10
2021,221953,44,4,1,0,1
2021,221971,0,0,219,115,104
2021,221971,10,0,207,112,95
2021,221971,10,1,84,61,23
2021,221971,10,2,47,18,29
2021,221971,10,3,73,30,43
2021,221971,10,6,3,3,0
2021,221971,20,0,90,65,25
2021,221971,20,1,73,54,19
2021,221971,20,2,16,10,6
2021,221971,20,6,1,1,0
2021,221971,30,0,116,47,69
2021,221971,30,1,11,7,4
2021,221971,30,2,31,8,23
2021,221971,30,3,72,30,42
2021,221971,30,6,2,2,0
2021,221971,40,0,1,0,1
2021,221971,40,3,1,0,1
2021,221971,42,0,1,0,1
2021,221971,42,3,1,0,1
2021,221971,50,0,12,3,9
2021,221999,0,0,1259,662,597
2021,221999,10,0,1259,662,597
2021,221999,10,1,472,334,138
2021,221999,10,2,275,138,137
2021,221999,10,3,294,116,178
2021,221999,10,4,33,7,26
2021,221999,10,5,172,63,109
2021,221999,10,6,13,4,9
2021,221999,20,0,612,422,190
2021,221999,20,1,413,307,106
2021,221999,20,2,199,115,84
2021,221999,30,0,180,88,92
2021,221999,30,2,3,1,2
2021,221999,30,3,177,87,90
2021,221999,40,0,467,152,315
2021,221999,40,1,59,27,32
2021,221999,40,2,73,22,51
2021,221999,40,3,117,29,88
2021,221999,40,4,33,7,26
2021,221999,40,5,172,63,109
2021,221999,40,6,13,4,9
2021,221999,41,0,375,125,250
2021,221999,41,1,55,24,31
2021,221999,41,2,68,19,49
2021,221999,41,3,105,26,79
2021,221999,41,4,5,1,4
2021,221999,41,5,130,52,78
2021,221999,41,6,12,3,9
2021,221999,42,0,68,17,51
2021,221999,42,1,1,1,0
2021,221999,42,2,3,1,2
2021,221999,42,3,8,1,7
2021,221999,42,4,21,5,16
2021,221999,42,5,35,9,26
2021,221999,43,0,24,10,14
2021,221999,43,1,3,2,1
2021,221999,43,2,2,2,0
2021,221999,43,3,4,2,2
2021,221999,43,4,7,1,6
2021,221999,43,5,7,2,5
2021,221999,43,6,1,1,0
2021,221999,44,0,375,125,250
2021,221999,44,1,55,24,31
2021,221999,44,2,68,19,49
2021,221999,44,3,105,26,79
2021,221999,44,4,5,1,4
2021,221999,44,5,130,52,78
2021,221999,44,6,12,3,9
2021,222053,0,0,190,88,102
2021,222053,10,0,190,88,102
2021,222053,10,1,21,12,9
2021,222053,10,2,83,32,51
2021,222053,10,3,34,17,17
2021,222053,10,4,52,27,25
2021,222053,20,0,89,39,50
2021,222053,20,1,20,12,8
2021,222053,20,2,66,27,39
2021,222053,20,3,2,0,2
2021,222053,20,4,1,0,1
2021,222053,30,0,47,21,26
2021,222053,30,2,8,1,7
2021,222053,30,3,15,8,7
2021,222053,30,4,24,12,12
2021,222053,40,0,54,28,26
2021,222053,40,1,1,0,1
2021,222053,40,2,9,4,5
2021,222053,40,3,17,9,8
2021,222053,40,4,27,15,12
2021,222053,42,0,19,9,10
2021,222053,42,1,1,0,1
2021,222053,42,2,2,1,1
2021,222053,42,3,4,3,1
2021,222053,42,4,12,5,7
2021,222053,43,0,35,19,16
2021,222053,43,2,7,3,4
2021,222053,43,3,13,6,7
2021,222053,43,4,15,10,5
2021,222062,0,0,155,59,96
2021,222062,10,0,155,59,96
2021,222062,10,1,22,10,12
2021,222062,10,2,59,19,40
2021,222062,10,3,43,18,25
2021,222062,10,4,31,12,19
2021,222062,20,0,40,12,28
2021,222062,20,1,17,6,11
2021,222062,20,2,22,6,16
2021,222062,20,3,1,0,1
2021,222062,30,0,40,14,26
2021,222062,30,1,4,3,1
2021,222062,30,2,18,4,14
2021,222062,30,3,8,3,5
2021,222062,30,4,10,4,6
2021,222062,40,0,75,33,42
2021,222062,40,1,1,1,0
2021,222062,40,2,19,9,10
2021,222062,40,3,34,15,19
2021,222062,40,4,21,8,13
2021,222062,42,0,75,33,42
2021,222062,42,1,1,1,0
2021,222062,42,2,19,9,10
2021,222062,42,3,34,15,19
2021,222062,42,4,21,8,13
2021,222105,0,0,22,21,1
2021,222105,10,0,22,21,1
2021,222105,10,4,22,21,1
2021,222105,40,0,22,21,1
2021,222105,40,4,22,21,1
2021,222105,41,0,22,21,1
2021,222105,41,4,22,21,1
2021,222105,45,0,22,21,1
2021,222105,45,4,22,21,1
2021,222178,0,0,268,149,119
2021,222178,10,0,268,149,119
2021,222178,10,1,68,54,14
2021,222178,10,2,75,48,27
2021,222178,10,3,56,26,30
2021,222178,10,4,26,5,21
2021,222178,10,6,43,16,27
2021,222178,20,0,135,100,35
2021,222178,20,1,66,54,12
2021,222178,20,2,63,41,22
2021,222178,20,3,5,4,1
2021,222178,20,6,1,1,0
2021,222178,30,0,54,24,30
2021,222178,30,2,7,5,2
2021,222178,30,3,44,19,25
2021,222178,30,6,3,0,3
2021,222178,40,0,79,25,54
2021,222178,40,1,2,0,2
2021,222178,40,2,5,2,3
2021,222178,40,3,7,3,4
2021,222178,40,4,26,5,21
2021,222178,40,6,39,15,24
2021,222178,41,0,1,1,0
2021,222178,41,6,1,1,0
2021,222178,42,0,78,24,54
2021,222178,42,1,2,0,2
2021,222178,42,2,5,2,3
2021,222178,42,3,7,3,4
2021,222178,42,4,26,5,21
2021,222178,42,6,38,14,24
2021,222178,44,0,1,1,0
2021,222178,44,6,1,1,0
2021,222567,0,0,112,51,61
2021,222567,10,0,108,49,59
2021,222567,10,6,108,49,59
2021,222567,20,0,55,27,28
2021,222567,20,6,55,27,28
2021,222567,30,0,50,20,30
2021,222567,30,6,50,20,30
2021,222567,40,0,3,2,1
2021,222567,40,6,3,2,1
2021,222567,42,0,3,2,1
2021,222567,42,6,3,2,1
2021,222567,50,0,4,2,2
2021,222576,0,0,174,69,105
2021,222576,10,0,174,69,105
2021,222576,10,1,22,9,13
2021,222576,10,2,13,3,10
2021,222576,10,3,32,12,20
2021,222576,10,4,107,45,62
2021,222576,20,0,45,16,29
2021,222576,20,1,22,9,13
2021,222576,20,2,9,2,7
2021,222576,20,3,10,3,7
2021,222576,20,4,4,2,2
